mineral_name,mineral_group,mineral_frequency,sample_label,rock_name,classification,latitude,longitude,doi/ref,igsn,analytical_method,data_source,SiO2,TiO2,Al2O3,FeO,MnO,MgO,Cr2O3,Fe2O3,CaO,Na2O,K2O,P2O5,NiO,BaO,CO2,SO3,SO2,PbO,SrO,ZrO2,Nb2O5,B2O3,WO3,As2O5,ZnO,MoO3,CuO,CdO,Mn2O3,Cu2O,SnO,BeO,SnO2,H2O,F,Cl,Si,Ti,Al,Fe,S,C,Cu,Pb,Zn,Co,Ni,As,Ag,Sb,Hg,Bi,Te,Mo,Mn,Mg,Ca,Na,K,Cr,Sr,Ba,Y2O3,Sc2O3,La2O3,Ce2O3,Pr2O3,Nd2O3,Sm2O3,Gd2O3,Dy2O3,ThO2,UO2,Tb2O3,V2O5,Li,PbO2,TeO2,V2O3,MnO2,Li2O,Cs2O,GeO2,Rb2O,NH42O,Ti2O3
cummingtonite,inosilicate,,,,,,,,,,Synthetic Data,60.6,,,,,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cummingtonite,inosilicate,,,,,,,,,,Synthetic Data,60.58,,,,,36.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cummingtonite,inosilicate,,,,,,,,,,Synthetic Data,60.62,,,,,35.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cummingtonite,inosilicate,,,,,,,,,,Synthetic Data,60.72,,,,,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cummingtonite,inosilicate,,,,,,,,,,Synthetic Data,60.6,,,,,36.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cummingtonite,inosilicate,,,,,,,,,,Synthetic Data,60.83,,,,,36.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cummingtonite,inosilicate,,,,,,,,,,Synthetic Data,61.99,,,,,36.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cummingtonite,inosilicate,,,,,,,,,,Synthetic Data,61.08,,,,,35.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cummingtonite,inosilicate,,,,,,,,,,Synthetic Data,60.39,,,,,35.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.12,,6.23,,,20.27,,,,11.44,,,,,,,,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.62,,6.29,,,19.72,,,,11.74,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.8,,6.32,,,20.4,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.1,,6.3,,,19.78,,,,11.52,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.31,,6.35,,,20.21,,,,11.58,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.85,,6.33,,,19.93,,,,11.45,,,,,,,,,,,,,,,,,,,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,58.75,,6.39,,,20.09,,,,11.57,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.31,,6.47,,,19.69,,,,11.39,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.29,,6.31,,,19.91,,,,11.48,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,58.78,,6.38,,,20.38,,,,11.75,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.58,,6.31,,,20.42,,,,11.35,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,60.7,,6.26,,,20.06,,,,11.51,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,58.72,,6.34,,,19.96,,,,11.59,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,60.71,,6.29,,,19.67,,,,11.39,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,60.24,,6.34,,,19.92,,,,11.49,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,60.92,,6.31,,,19.84,,,,11.35,,,,,,,,,,,,,,,,,,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,58.92,,6.32,,,20.21,,,,11.72,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,60.49,,6.44,,,19.71,,,,11.56,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.68,,6.29,,,20.22,,,,11.49,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eckermannite,inosilicate,,,,,,,,,,Synthetic Data,59.06,,6.31,,,20.21,,,,11.52,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.86,,6.21,,,24.2,,,13.65,3.7,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,49.83,,6.23,,,23.9,,,13.61,3.69,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.76,,6.14,,,24.06,,,13.34,3.78,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,49.9,,6.23,,,24.62,,,13.64,3.77,,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.12,,6.18,,,24.5,,,13.26,3.75,,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.93,,6.03,,,24.07,,,13.45,3.76,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.71,,6.07,,,23.97,,,13.64,3.78,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.28,,6,,,24.27,,,13.48,3.78,,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,49.78,,6.11,,,24.01,,,13.21,3.64,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.24,,6.12,,,24.24,,,13.6,3.7,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.86,,6.21,,,23.82,,,13.24,3.67,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.31,,6.01,,,24.52,,,13.39,3.69,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,49.79,,6.13,,,24.34,,,13.34,3.7,,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.82,,6.16,,,24.52,,,13.3,3.74,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,49.85,,5.99,,,24.26,,,13.52,3.77,,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.24,,6.06,,,23.69,,,13.28,3.71,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,49.7,,6,,,23.9,,,13.52,3.65,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,49.58,,6.11,,,24,,,13.64,3.7,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,50.1,,6,,,24.28,,,13.45,3.74,,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edenite,inosilicate,,,,,,,,,,Synthetic Data,51.32,,6.12,,,24.16,,,13.53,3.64,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,36.84,,,,,,,,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,36.51,,,,,,,,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.88,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.24,,,,,,,,35.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.03,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.55,,,,,,,,34.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.28,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.35,,,,,,,,34.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.13,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.7,,,,,,,,34.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.14,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.5,,,,,,,,34.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.69,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.74,,,,,,,,35.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.82,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.51,,,,,,,,33.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.92,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,36.84,,,,,,,,35.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.07,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.25,,,,,,,,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.24,,,,,,,,34.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,36.61,,,,,,,,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.37,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,36.85,,,,,,,,34.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.87,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,36.58,,,,,,,,34.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,36.79,,,,,,,,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.79,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.52,,,,,,,,34.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.33,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,36.96,,,,,,,,34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.08,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,37.67,,,,,,,,34.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.83,,,,,,,,,,,,,,,,,,,,,,
eringaite,nesosilicate,,,,,,,,,,Synthetic Data,36.43,,,,,,,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.59,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,24.82,,,,,,,,17.46,,,,,,,,,23.09,,,,,,,34.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,24.87,,,,,,,,17.89,,,,,,,,,23.71,,,,,,,33.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,24.71,,,,,,,,17.39,,,,,,,,,23.22,,,,,,,34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,24.82,,,,,,,,17.5,,,,,,,,,23.55,,,,,,,33.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.6,,,,,,,,17.5,,,,,,,,,23.16,,,,,,,34.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.35,,,,,,,,17.4,,,,,,,,,23.08,,,,,,,33.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.01,,,,,,,,17.48,,,,,,,,,23.37,,,,,,,34.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.22,,,,,,,,17.76,,,,,,,,,23.11,,,,,,,34.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,24.98,,,,,,,,17.29,,,,,,,,,22.91,,,,,,,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.05,,,,,,,,17.92,,,,,,,,,23.62,,,,,,,33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.48,,,,,,,,17.49,,,,,,,,,22.99,,,,,,,33.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.2,,,,,,,,17.51,,,,,,,,,22.89,,,,,,,33.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.57,,,,,,,,17.33,,,,,,,,,23.33,,,,,,,33.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.36,,,,,,,,17.86,,,,,,,,,23.24,,,,,,,33.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.26,,,,,,,,17.28,,,,,,,,,23.26,,,,,,,33.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.6,,,,,,,,17.64,,,,,,,,,23.31,,,,,,,33.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.51,,,,,,,,17.51,,,,,,,,,23.2,,,,,,,33.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,24.65,,,,,,,,17.47,,,,,,,,,23.67,,,,,,,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.33,,,,,,,,17.35,,,,,,,,,23.33,,,,,,,33.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esperite,nesosilicate,,,,,,,,,,Synthetic Data,25.34,,,,,,,,17.92,,,,,,,,,23.56,,,,,,,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,49.7,,,37.17,,,,,11.68,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,49.32,,,37.02,,,,,11.69,,,,,,,,,,,,,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,48.74,,,36.97,,,,,11.73,,,,,,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,49.21,,,36.95,,,,,11.48,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,50.41,,,36.43,,,,,11.62,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,49.35,,,36.93,,,,,11.66,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,50.24,,,37.15,,,,,11.35,,,,,,,,,,,,,,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,48.61,,,37.6,,,,,11.41,,,,,,,,,,,,,,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,49.65,,,37.48,,,,,11.72,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,49.61,,,36.98,,,,,11.34,,,,,,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,48.88,,,37.38,,,,,11.36,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,49.1,,,37.39,,,,,11.38,,,,,,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,48.9,,,36.36,,,,,11.52,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,50.11,,,37.23,,,,,11.53,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,50.1,,,37.05,,,,,11.33,,,,,,,,,,,,,,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferro-actinolite,inosilicate,,,,,,,,,,Synthetic Data,48.77,,,37.74,,,,,11.48,,,,,,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
